Hole,,MnPS3,,FePS3,,NiPS3,,CrPS4,,
Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,
598,33.7314949,598,0.4366441965,598,0.6847187281,598,0.9071186185,598,0.6826126575,
596,34.39029312,596,0.4380243719,596,0.6307395697,596,0.8860077858,596,0.6913823485,
594,35.2015686,594,0.4458562136,594,0.5722266436,594,0.8764432669,594,0.692040503,
592,35.78357697,592,0.4587798417,592,0.5199195743,592,0.8698849082,592,0.675776422,
590,36.39548492,590,0.4616394043,590,0.4738816917,590,0.8742876053,590,0.6624544859,
588,37.04487228,588,0.4741342664,588,0.4265134335,588,0.8693966866,588,0.6514994502,
586,37.59487152,586,0.4789057672,586,0.3830575943,586,0.8564985991,586,0.6524728537,
584,38.51044083,584,0.4757941663,584,0.3413160145,584,0.8377792239,584,0.6668213606,
582,38.98836136,582,0.4758721292,582,0.3050849736,582,0.8190605044,582,0.6732285619,
580,39.62384796,580,0.4718923569,580,0.2698782682,580,0.8074448705,580,0.6782568693,
578,39.90561295,578,0.4616737962,578,0.2386862189,578,0.8113973737,578,0.6629955173,
576,39.65329361,576,0.4599514306,576,0.2097704411,576,0.8156841397,576,0.6302021742,
574,39.61626434,574,0.4551491141,574,0.1844812036,574,0.8164622784,574,0.6038235426,
572,39.73984146,572,0.4518994689,572,0.1629135162,572,0.8146291375,572,0.5881878734,
570,39.88296127,570,0.4464451075,570,0.1441695094,570,0.8045200109,570,0.5810041428,
568,40.43407059,568,0.4425237775,568,0.1260671318,568,0.8014743924,568,0.5847738981,
566,40.66326141,566,0.4362134337,566,0.111760661,566,0.8103005886,566,0.5621438622,
564,41.02064514,564,0.4317295253,564,0.1009041443,564,0.8153837323,564,0.5623363256,
562,41.68715668,562,0.4349967837,562,0.09168477356,562,0.8089960814,562,0.5774877667,
560,42.59893036,560,0.4233427942,560,0.0851098299,560,0.8053482771,560,0.5908361077,
558,43.65813446,558,0.4343345165,558,0.08004751801,558,0.8057688475,558,0.6089813709,
556,44.80912781,556,0.4327587187,556,0.07445858419,556,0.8236424327,556,0.6124888062,
554,45.62643814,554,0.4395512938,554,0.07133094221,554,0.8427253962,554,0.6027204394,
552,46.29299545,552,0.4351050556,552,0.0682412982,552,0.8677216172,552,0.5899910927,
