Hole,,MnPS3,,FePS3,,NiPS3,,CrPS4,,
Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,
1304,201.4724731,1304,84.46193695,1304,119.9803238,1304,176.6699829,1304,101.6835938,
1303,201.2351074,1303,84.67370605,1303,119.5892563,1303,176.4729919,1303,101.0939255,
1302,200.8590698,1302,84.68283081,1302,119.2242279,1302,176.1084137,1302,100.749054,
1301,200.4464417,1301,84.66980743,1301,119.0679779,1301,175.4824371,1301,100.5204697,
1300,199.8108215,1300,84.52882385,1300,119.0798187,1300,175.1508789,1300,100.5171051,
1299,199.3796539,1299,84.32696533,1299,119.2411194,1299,174.9299469,1299,100.3254776,
1298,199.2051086,1298,84.29860687,1298,119.1386948,1298,175.0975189,1298,100.11026,
1297,199.2580719,1297,84.31995392,1297,118.9916382,1297,174.9993744,1297,99.79502106,
1296,199.3128967,1296,84.47081757,1296,118.6911087,1296,174.7476654,1296,99.3165741,
1295,199.2299805,1295,84.45065308,1295,118.378891,1295,174.4566956,1295,99.14517975,
1294,199.0394897,1294,84.36682129,1294,118.3196564,1294,173.7987061,1294,99.10546875,
1293,198.5750427,1293,84.19264984,1293,118.3807983,1293,173.5078735,1293,99.31838226,
1292,198.3607178,1292,83.97114563,1292,118.6783295,1292,173.3758392,1292,99.35293579,
1291,198.3060913,1291,83.89956665,1291,118.6912918,1291,173.6420898,1291,99.28404999,
1290,198.5174713,1290,83.86988068,1290,118.652298,1290,173.6489105,1290,99.14335632,
1289,198.8739777,1289,84.00417328,1289,118.4740448,1289,173.526825,1289,98.80548096,
1288,198.9634552,1288,84.00185394,1288,118.2098389,1288,173.328125,1288,98.74345398,
1287,198.9867859,1287,83.93495941,1287,118.1988983,1287,172.7826538,1287,98.80702209,
1286,198.7473755,1286,83.77336884,1286,118.3524475,1286,172.5556183,1286,99.13201904,
1285,198.5563354,1285,83.5092926,1285,118.7071686,1285,172.4895172,1285,99.28683472,
1284,198.6457977,1284,83.40567017,1284,118.7638168,1284,172.7749023,1284,99.32200623,
1283,198.8787537,1283,83.37530518,1283,118.745163,1283,172.9444275,1283,99.30871582,
1282,199.2255554,1282,83.48017883,1282,118.6071243,1282,172.921524,1282,99.01280212,
1281,199.326416,1281,83.45454407,1281,118.3320007,1281,172.8258057,1281,99.02295685,
1280,199.3199158,1280,83.37987518,1280,118.3068237,1280,172.3408966,1280,99.09822083,
1279,199.0550232,1279,83.21947479,1279,118.4258423,1279,172.1105499,1279,99.40636444,
1278,198.8678741,1278,82.95175934,1278,118.7604904,1278,172.0658264,1278,99.54375458,
1277,198.8682098,1277,82.82523346,1277,118.8076706,1277,172.3808441,1277,99.55122375,
1276,199.0092926,1276,82.78578186,1276,118.7826157,1276,172.657196,1276,99.51156616,
1275,199.413681,1275,82.90339661,1275,118.617424,1275,172.6401367,1275,99.21770477,
1274,199.4129486,1274,82.92401886,1274,118.2674026,1274,172.5686493,1274,99.14357758,
1273,199.475235,1273,82.85271454,1273,118.1809311,1273,172.1813354,1273,99.16895294,
1272,199.219986,1272,82.72382355,1272,118.2188492,1272,172.0021057,1272,99.45359039,
1271,198.8991394,1271,82.46351624,1271,118.4761887,1271,171.9347534,1271,99.6129837,
1270,198.9601288,1270,82.39877319,1270,118.4992828,1270,172.2225647,1270,99.62346649,
1269,199.1053467,1269,82.36408997,1269,118.3927917,1269,172.5089264,1269,99.59346771,
1268,199.4084625,1268,82.51335907,1268,118.1989441,1268,172.4417572,1268,99.31035614,
1267,199.4894714,1267,82.56221771,1267,117.7954712,1267,172.3877563,1267,99.21517944,
1266,199.4862671,1266,82.51239014,1266,117.6597595,1266,172.0488586,1266,99.24436188,
1265,199.2576752,1265,82.41268158,1265,117.5866241,1265,171.8315277,1265,99.44782257,
1264,198.9704742,1264,82.19444275,1264,117.8100586,1264,171.7776489,1264,99.63529968,
1263,198.9378815,1263,82.12187958,1263,117.82901,1263,171.993866,1263,99.657341,
1262,199.0433044,1262,82.10941315,1262,117.6903229,1262,172.3243866,1262,99.61384583,
1261,199.3480682,1261,82.28234863,1261,117.4957275,1261,172.3038483,1261,99.32362366,
1260,199.4168091,1260,82.36333466,1260,117.0716019,1260,172.2114716,1260,99.20623779,
1259,199.4253082,1259,82.35714722,1259,116.9029236,1259,171.8445282,1259,99.20240021,
1258,199.2571564,1258,82.30892944,1258,116.8242188,1258,171.4942474,1258,99.38298798,
1257,198.9627533,1257,82.12663269,1257,117.0533066,1257,171.4129791,1257,99.57468414,
1256,198.9333954,1256,82.05792999,1256,117.0777435,1256,171.6055145,1256,99.58402252,
1255,199.0200043,1255,82.03951263,1255,116.957428,1255,171.9167633,1255,99.54347229,
1254,199.3357849,1254,82.19455719,1254,116.7709122,1254,171.8540344,1254,99.29281616,
1253,199.4374542,1253,82.31286621,1253,116.3462677,1253,171.7684784,1253,99.1612854,
1252,199.4307098,1252,82.3091507,1252,116.1545639,1252,171.3999329,1252,99.12892151,
1251,199.2846069,1251,82.27596283,1251,116.0849075,1251,171.0097198,1251,99.29853058,
1250,198.9840546,1250,82.08716583,1250,116.2762909,1250,170.8883667,1250,99.53072357,
1249,198.9501495,1249,81.9855957,1249,116.3067932,1249,170.9687805,1249,99.55070496,
1248,198.9740295,1248,81.9757309,1248,116.2005692,1248,171.2032166,1248,99.52622223,
1247,199.304184,1247,82.12526703,1247,116.0420914,1247,171.1228638,1247,99.27056122,
1246,199.3853912,1246,82.23259735,1246,115.6173935,1246,170.9920197,1246,99.08230591,
1245,199.3786774,1245,82.21508026,1245,115.381958,1245,170.5942078,1245,99.06848907,
1244,199.2148132,1244,82.17287445,1244,115.2899475,1244,170.1206512,1244,99.22663879,
1243,198.8913116,1243,81.97788239,1243,115.4345779,1243,169.9382782,1243,99.45672607,
1242,198.7909546,1242,81.8656311,1242,115.4620972,1242,169.9195099,1242,99.45378113,
1241,198.8013458,1241,81.81533813,1241,115.3380127,1241,170.1458893,1241,99.41139984,
1240,199.0657043,1240,81.91103363,1240,115.1750946,1240,170.0121155,1240,99.17947388,
1239,199.13797,1239,81.98612213,1239,114.7609253,1239,169.7633667,1239,98.95046234,
1238,199.0589447,1238,81.9254303,1238,114.4908676,1238,169.3476257,1238,98.92688751,
1237,198.9229736,1237,81.82796478,1237,114.343956,1237,168.7621918,1237,99.04360199,
1236,198.4977722,1236,81.60149384,1236,114.4388885,1236,168.4683533,1236,99.29434967,
1235,198.3345795,1235,81.40747833,1235,114.462265,1235,168.2907257,1235,99.29148865,
1234,198.2454224,1234,81.29151154,1234,114.2987823,1234,168.4328766,1234,99.22588348,
1233,198.3865814,1233,81.29810333,1233,114.097908,1233,168.2289429,1233,98.98878479,
1232,198.4427032,1232,81.33796692,1232,113.6379623,1232,167.9504089,1232,98.72579956,
1231,198.3936462,1231,81.2117691,1231,113.3072815,1231,167.4892731,1231,98.67383575,
1230,198.1217194,1230,81.05132294,1230,113.0941162,1230,166.815506,1230,98.73140717,
1229,197.664505,1229,80.80220795,1229,113.1109924,1229,166.465271,1229,98.94959259,
1228,197.3954468,1228,80.54020691,1228,113.1132355,1228,166.2634735,1228,98.92241669,
1227,197.1874847,1227,80.38729095,1227,112.8897171,1227,166.3532562,1227,98.83265686,
1226,197.2548065,1226,80.34869385,1226,112.6461639,1226,166.1365509,1226,98.5947876,
1225,197.2595673,1225,80.37081146,1225,112.176178,1225,165.8377686,1225,98.26602936,
1224,197.0396576,1224,80.2625351,1224,111.768425,1224,165.4208832,1224,98.15266418,
1223,196.8101807,1223,80.13781738,1223,111.5325546,1223,164.7651367,1223,98.10606384,
1222,196.2689056,1222,79.89790344,1222,111.5272522,1222,164.4502869,1222,98.26582336,
1221,195.9729309,1221,79.66995239,1221,111.5662308,1221,164.2655945,1221,98.19729614,
1220,195.7860565,1220,79.55243683,1220,111.3828659,1220,164.4072266,1220,98.06480408,
1219,195.891098,1219,79.56332397,1219,111.171936,1219,164.3238373,1219,97.79693604,
1218,195.9231567,1218,79.67745972,1218,110.7727966,1218,164.114502,1218,97.44236755,
1217,195.7843475,1217,79.65721893,1217,110.3776932,1217,163.8296967,1217,97.31291962,
1216,195.566925,1216,79.61774445,1216,110.1728897,1216,163.3018799,1216,97.22953033,
1215,195.0884247,1215,79.50076294,1215,110.2199402,1215,163.0904083,1215,97.40988922,
1214,194.8836212,1214,79.35020447,1214,110.3127441,1214,162.9398193,1214,97.37187958,
1213,194.7918549,1213,79.3440094,1213,110.2111206,1213,163.2456665,1213,97.25182343,
1212,194.898056,1212,79.44109344,1212,110.0762863,1212,163.3705444,1212,97.04710388,
1211,195.1084442,1211,79.64887238,1211,109.7828293,1211,163.3025513,1211,96.68177032,
1210,195.115448,1210,79.73371124,1210,109.4814072,1210,163.1352081,1210,96.57766724,
1209,195.0614166,1209,79.78623199,1209,109.4003906,1209,162.7381592,1209,96.55899048,
1208,194.7963409,1208,79.74063873,1208,109.4910507,1208,162.6007996,1208,96.80626678,
1207,194.68013,1207,79.63877869,1207,109.7071991,1207,162.5948792,1207,96.87004089,
1206,194.7492676,1206,79.68707275,1206,109.6911087,1206,162.9686127,1206,96.86664581,
1205,195.0620575,1205,79.80704498,1205,109.6532211,1205,163.1703186,1205,96.78956604,
1204,195.4936981,1204,80.0674057,1204,109.4535599,1204,163.1853027,1204,96.52750397,
1203,195.6949463,1203,80.16389465,1203,109.1909256,1203,163.1511993,1203,96.52966309,
1202,195.8177643,1202,80.23327637,1202,109.1628571,1202,162.8012695,1202,96.61819458,
1201,195.7593536,1201,80.23265839,1201,109.2840195,1201,162.6880798,1201,96.980896,
1200,195.7822876,1200,80.11646271,1200,109.5348816,1200,162.7043762,1200,97.18067932,
1199,191.9756012,1199,80.37870789,1199,108.7479324,1199,162.2310333,1199,93.26885223,
1198,192.025238,1198,80.44844818,1198,108.5252304,1198,161.9925385,1198,93.31209564,
1197,191.8818054,1197,80.49356079,1197,108.540741,1197,162.0146637,1197,93.4416275,
1196,192.015625,1196,80.43940735,1196,108.7009888,1196,162.2834625,1196,93.82147217,
1195,192.2755737,1195,80.28610229,1195,108.9947433,1195,162.626297,1195,93.98669434,
1194,192.7852631,1194,80.29941559,1194,109.0370789,1194,162.6265869,1194,94.04634094,
1193,193.0576019,1193,80.39981079,1193,109.0265503,1193,162.6356201,1193,94.04055786,
1192,193.2076874,1192,80.62348938,1192,108.7985611,1192,162.3692627,1192,93.83988953,
1191,193.2187042,1191,80.66669464,1191,108.5055237,1191,162.0502777,1191,93.87812805,
1190,193.065918,1190,80.69637299,1190,108.4897995,1190,162.011795,1190,93.99909973,
1189,193.102417,1189,80.62963104,1189,108.5987473,1189,162.1941223,1189,94.34150696,
1188,193.2700348,1188,80.44003296,1188,108.8645248,1188,162.5479126,1188,94.52377319,
1187,193.7496948,1187,80.41501617,1187,108.8610153,1187,162.5324249,1187,94.57092285,
1186,193.9896851,1186,80.4707489,1186,108.8349915,1186,162.5183105,1186,94.55957031,
1185,194.140625,1185,80.6696167,1185,108.6120453,1185,162.2298126,1185,94.32845306,
1184,194.1200256,1184,80.71537018,1184,108.2496185,1184,161.8823547,1184,94.33115387,
1183,193.8809204,1183,80.71483612,1183,108.2024536,1183,161.824173,1183,94.41414642,
1182,193.8637085,1182,80.6648407,1182,108.2599411,1182,161.9223633,1182,94.69870758,
1181,193.9397278,1181,80.47450256,1181,108.4964066,1181,162.3117371,1181,94.85475159,
1180,194.3538971,1180,80.4493103,1180,108.5052109,1180,162.3334503,1180,94.90316772,
1179,194.6283569,1179,80.50959015,1179,108.4808578,1179,162.3059692,1179,94.87458038,
1178,194.643158,1178,80.71502686,1178,108.277916,1178,162.0692139,1178,94.63580322,
1177,194.6669006,1177,80.77357483,1177,107.9190826,1177,161.6630859,1177,94.57759094,
1176,194.3908386,1176,80.79294586,1176,107.8332672,1176,161.6194153,1176,94.61914825,
1175,194.3141022,1175,80.76361847,1175,107.8519592,1175,161.6828766,1175,94.9052887,
1174,194.4267426,1174,80.56403351,1174,108.1039658,1174,162.0371704,1174,95.08021545,
1173,194.8159943,1173,80.53012085,1173,108.1164703,1173,162.0914459,1173,95.09155273,
1172,195.0042419,1172,80.59088898,1172,108.0603256,1172,162.0754395,1172,95.08547211,
1171,195.0992737,1171,80.80576324,1171,107.8796234,1171,161.8697662,1171,94.83137512,
1170,195.090744,1170,80.87783813,1170,107.5045624,1170,161.4164276,1170,94.76696014,
1169,194.7779236,1169,80.89232635,1169,107.3997879,1169,161.2812195,1169,94.79116821,
1168,194.7788086,1168,80.85317993,1168,107.3934402,1168,161.3213348,1168,95.07144165,
1167,194.8754578,1167,80.65284729,1167,107.6236725,1167,161.6805725,1167,95.26964569,
1166,195.2067566,1166,80.60469818,1166,107.6498718,1166,161.6937561,1166,95.30019379,
1165,195.4272308,1165,80.64741516,1165,107.6311264,1165,161.6596069,1165,95.29834747,
1164,195.4952698,1164,80.84037018,1164,107.5042343,1164,161.5171356,1164,95.09449768,
1163,195.5487671,1163,80.96113586,1163,107.1305847,1163,161.0840759,1163,95.00327301,
1162,195.2774353,1162,80.97403717,1162,107.0235825,1162,161.0046539,1162,95.03092194,
1161,195.2142639,1161,80.94884491,1161,107.0158157,1161,161.071701,1161,95.27202606,
1160,195.2295837,1160,80.76609039,1160,107.2598114,1160,161.4198303,1160,95.50991821,
1159,195.5779724,1159,80.72080994,1159,107.3349838,1159,161.4778442,1159,95.54812622,
1158,195.8368988,1158,80.76235962,1158,107.2907715,1158,161.4426422,1158,95.54232025,
1157,195.9333954,1157,80.95411682,1157,107.187355,1157,161.3126221,1157,95.35646057,
1156,195.9706116,1156,81.05314636,1156,106.8398132,1156,160.868042,1156,95.24583435,
1155,195.7188721,1155,81.0606842,1155,106.7367172,1155,160.7391205,1155,95.26483154,
1154,195.6618195,1154,81.03035736,1154,106.7307358,1154,160.7332764,1154,95.4694519,
1153,195.6653748,1153,80.80926514,1153,106.9589386,1153,161.0791168,1153,95.72267914,
1152,195.9649963,1152,80.66905975,1152,106.9886703,1152,161.1333313,1152,95.73678589,
1151,196.2028198,1151,80.62147522,1151,106.9385757,1151,161.0316467,1151,95.69937897,
1150,196.2029877,1150,80.68740082,1150,106.7583923,1150,160.794342,1150,95.47852325,
1149,196.15802,1149,80.73313904,1149,106.3108444,1149,160.2701111,1149,95.30072021,
1148,195.8739777,1148,80.71544647,1148,106.1782379,1148,160.0845184,1148,95.29043579,
1147,195.7854614,1147,80.67536163,1147,106.1332703,1147,160.1128998,1147,95.45153046,
1146,195.8581543,1146,80.48600769,1146,106.3476334,1146,160.4937134,1146,95.76636505,
1145,196.2171783,1145,80.39228058,1145,106.4942093,1145,160.6274414,1145,95.8458786,
1144,196.5583038,1144,80.37265015,1144,106.4412613,1144,160.6363373,1144,95.86312103,
1143,196.5686951,1143,80.46855927,1143,106.3280716,1143,160.5236206,1143,95.66782379,
1142,196.4837341,1142,80.54118347,1142,105.9430695,1142,160.0023041,1142,95.48400116,
1141,196.1841888,1141,80.50872803,1141,105.7475891,1141,159.7613831,1141,95.47071838,
1140,195.9107056,1140,80.45307922,1140,105.6402206,1140,159.6769562,1140,95.60462189,
1139,195.8417358,1139,80.24557495,1139,105.7623367,1139,159.8894043,1139,95.81842804,
1138,196.077713,1138,80.09130096,1138,105.8289642,1138,159.938797,1138,95.77587128,
1137,196.3760376,1137,80.0450058,1137,105.7761307,1137,159.7837524,1137,95.7306366,
1136,196.4225769,1136,80.10484314,1136,105.6936722,1136,159.6311188,1136,95.58638763,
1135,196.4233551,1135,80.20578766,1135,105.3312912,1135,159.1536713,1135,95.3667984,
1134,196.209259,1134,80.20108032,1134,105.1540833,1134,158.9277802,1134,95.36807251,
1133,196.0084229,1133,80.19126892,1133,105.1203461,1133,158.8641052,1133,95.49871063,
1132,196.0279236,1132,80.03401947,1132,105.3347015,1132,159.0915833,1132,95.81880188,
1131,196.2908173,1131,79.91248322,1131,105.532959,1131,159.2637939,1131,95.85427856,
1130,196.6340179,1130,79.90743256,1130,105.5678101,1130,159.2829132,1130,95.84609222,
1129,196.6899872,1129,80.03180695,1129,105.5542374,1129,159.2931824,1129,95.68217468,
1128,196.6892242,1128,80.21479034,1128,105.3102493,1128,158.9116516,1128,95.42847443,
1127,196.4657135,1127,80.22637177,1127,105.1152954,1127,158.6570282,1127,95.37895966,
1126,196.1261902,1126,80.18974304,1126,105.1002121,1126,158.5814819,1126,95.40824127,
1125,195.9525146,1125,79.99149323,1125,105.2430878,1125,158.7223816,1125,95.62727356,
1124,195.9591827,1124,79.76124573,1124,105.394104,1124,158.8203278,1124,95.58071899,
1123,196.1844635,1123,79.69018555,1123,105.3862686,1123,158.723053,1123,95.47438812,
1122,196.1249542,1122,79.74079895,1122,105.3858414,1122,158.6281586,1122,95.31427765,
1121,196.1069794,1121,79.89552307,1121,105.1019821,1121,158.1940155,1121,95.02322388,
1120,195.9728546,1120,79.91157532,1120,104.9511108,1120,157.915741,1120,94.94554138,
1119,195.7715759,1119,79.88909149,1119,105.0085449,1119,157.8693695,1119,94.98110199,
1118,195.7467499,1118,79.74411011,1118,105.1739578,1118,158.0597229,1118,95.27019501,
1117,195.837326,1117,79.53108215,1117,105.4835052,1117,158.3112183,1117,95.32040405,
1116,196.1537323,1116,79.48698425,1116,105.5463104,1116,158.3244934,1116,95.28864288,
1115,196.1575623,1115,79.50920868,1115,105.5083618,1115,158.2694397,1115,95.15216064,
1114,196.132431,1114,79.6186142,1114,105.2411194,1114,157.9045563,1114,94.79792023,
1113,195.9114838,1113,79.59191132,1113,105.0250397,1113,157.609726,1113,94.70939636,
1112,195.5352936,1112,79.53635406,1112,104.9803772,1112,157.5428925,1112,94.7401886,
1111,195.4158936,1111,79.35787201,1111,105.1197662,1111,157.6752319,1111,94.98228455,
1110,195.4825592,1110,79.10910034,1110,105.3624954,1110,157.8987732,1110,95.01769257,
1109,195.812439,1109,79.05712128,1109,105.3816528,1109,157.8632507,1109,94.99900055,
1108,195.880188,1108,79.05365753,1108,105.3787231,1108,157.8181,1108,94.90671539,
1107,195.9484711,1107,79.194664,1107,105.1800461,1107,157.5333557,1107,94.61775208,
1106,195.8456116,1106,79.21037292,1106,104.9182892,1106,157.243866,1106,94.568573,
1105,195.4864044,1105,79.16582489,1105,104.9375305,1105,157.2109833,1105,94.63126373,
1104,195.4886627,1104,79.06624603,1104,105.0040588,1104,157.3163605,1104,94.9355011,
1103,195.6041718,1103,78.85192871,1103,105.3158417,1103,157.6368408,1103,95.03990173,
1102,196.0106049,1102,78.80755615,1102,105.3966141,1102,157.6644287,1102,95.04682159,
1101,196.1398163,1101,78.81132507,1101,105.3930969,1101,157.6289825,1101,94.98568726,
1100,196.1657104,1100,78.95889282,1100,105.2397232,1100,157.3762207,1100,94.71253967,
1099,196.0964966,1099,78.96086884,1099,105.0158234,1099,157.0559998,1099,94.66238403,
1098,195.7551727,1098,78.91174316,1098,105.0115967,1098,157.0106659,1098,94.66442871,
1097,195.6916199,1097,78.8147583,1097,105.1053619,1097,157.127655,1097,94.92581177,
1096,195.8071289,1096,78.58842468,1096,105.457756,1096,157.4881592,1096,95.04454041,
1095,196.1477661,1095,78.52144623,1095,105.5147858,1095,157.5231018,1095,95.0124054,
1094,196.2315216,1094,78.52571106,1094,105.5683517,1094,157.5423431,1094,94.96517181,
1093,196.3135681,1093,78.67140198,1093,105.5031052,1093,157.3335419,1093,94.68016815,
1092,196.2121429,1092,78.68757629,1092,105.1994781,1092,156.9595032,1092,94.58488464,
1091,195.8627625,1091,78.64286041,1091,105.2284088,1091,156.9396667,1091,94.58322906,
1090,195.8985901,1090,78.53752899,1090,105.3455505,1090,157.0162659,1090,94.82128906,
1089,195.9125824,1089,78.27014923,1089,105.6411972,1089,157.3651123,1089,94.93045807,
1088,196.2506104,1088,78.15746307,1088,105.7716141,1088,157.3980408,1088,94.89761353,
1087,196.3907928,1087,78.11373138,1087,105.8231125,1087,157.4330139,1087,94.85868073,
1086,196.3748627,1086,78.19448853,1086,105.7281265,1086,157.2590179,1086,94.56717682,
1085,196.290451,1085,78.16285706,1085,105.4809799,1085,156.862381,1085,94.44898224,
1084,195.9724579,1084,78.0760498,1084,105.488884,1084,156.8263702,1084,94.45224762,
1083,195.8426208,1083,77.93823242,1083,105.551506,1083,156.8807068,1083,94.65660858,
1082,195.8696899,1082,77.62730408,1082,105.8539124,1082,157.2353516,1082,94.81574249,
1081,196.2267609,1081,77.49424744,1081,105.992363,1081,157.3370514,1081,94.82070923,
1080,196.3782043,1080,77.40731812,1080,106.0341034,1080,157.3562927,1080,94.78747559,
1079,196.4132843,1079,77.46498108,1079,105.9415817,1079,157.1983185,1079,94.52100372,
1078,196.420578,1078,77.44866943,1078,105.6342697,1078,156.8251953,1078,94.41174316,
1077,196.0402679,1077,77.36117554,1077,105.5825577,1077,156.7785492,1077,94.40674591,
1076,195.9223938,1076,77.24151611,1076,105.6243439,1076,156.8414764,1076,94.58829498,
1075,195.9468079,1075,76.97315979,1075,105.8880463,1075,157.1841431,1075,94.77224731,
1074,196.2037354,1074,76.82841492,1074,105.9834976,1074,157.2881622,1074,94.74906921,
1073,196.4123077,1073,76.78331757,1073,106.0011749,1073,157.329361,1073,94.71234894,
1072,196.4143677,1072,76.86613464,1072,105.9071045,1072,157.21521,1072,94.46949005,
1071,196.4407043,1071,76.93642426,1071,105.5680237,1071,156.8628082,1071,94.32654572,
1070,196.1180725,1070,76.91473389,1070,105.5422821,1070,156.8057709,1070,94.31232452,
1069,196.0095673,1069,76.87793732,1069,105.5641861,1069,156.8747864,1069,94.47537994,
1068,196.0016327,1068,76.69507599,1068,105.8248749,1068,157.2364349,1068,94.67668152,
1067,196.2384033,1067,76.6110611,1067,105.9880371,1067,157.4024506,1067,94.67195892,
1066,196.4757385,1066,76.62763977,1066,105.9730301,1066,157.4453278,1066,94.6440506,
1065,196.5072327,1065,76.7742157,1065,105.8953857,1065,157.3437042,1065,94.45290375,
1064,196.5399323,1064,76.91548157,1064,105.5867691,1064,156.9812012,1064,94.28289795,
1063,196.2472687,1063,76.96938324,1063,105.4773331,1063,156.9016876,1063,94.27207947,
1062,196.0588684,1062,76.96794128,1062,105.5071106,1062,156.94841,1062,94.44181061,
1061,196.0598297,1061,76.83662415,1061,105.7862778,1061,157.3096313,1061,94.68234253,
1060,196.288269,1060,76.78000641,1060,105.9869385,1060,157.5349274,1060,94.70561981,
1059,196.5131683,1059,76.81048584,1059,106.0583572,1059,157.5894012,1059,94.69683075,
1058,196.5231018,1058,76.95983887,1058,106.0852203,1058,157.5389404,1058,94.50566864,
1057,196.5843506,1057,77.08316803,1057,105.8594971,1057,157.2249146,1057,94.32727814,
1056,196.2693024,1056,77.08755493,1056,105.8152161,1056,157.1568298,1056,94.33590698,
1055,196.090683,1055,77.04165649,1055,105.9141846,1055,157.2510529,1055,94.49900055,
1054,196.1090546,1054,76.85375214,1054,106.189415,1054,157.6232758,1054,94.74314117,
1053,196.3018646,1053,76.70178986,1053,106.4869537,1053,157.8781433,1053,94.78176117,
1052,196.5892487,1052,76.63863373,1052,106.6067429,1052,157.9311676,1052,94.80982208,
1051,196.6170349,1051,76.64911652,1051,106.6379776,1051,157.9093018,1051,94.65903473,
1050,196.6368866,1050,76.67995453,1050,106.4563065,1050,157.5617371,1050,94.4488678,
1049,196.4457703,1049,76.59262848,1049,106.4510727,1049,157.4919891,1049,94.45589447,
1048,196.1965485,1048,76.45288086,1048,106.5434418,1048,157.5392609,1048,94.58482361,
1047,196.1761475,1047,76.17449188,1047,106.8063736,1047,157.8495789,1047,94.87916565,
1046,196.3782349,1046,75.91556549,1046,107.1138535,1046,158.1828461,1046,94.93862152,
1045,196.6259766,1045,75.76232147,1045,107.2010193,1045,158.2735596,1045,94.97825623,
1044,196.6859131,1044,75.67655182,1044,107.2273483,1044,158.280838,1044,94.84986115,
1043,196.7531128,1043,75.64537811,1043,107.0435867,1043,157.9702606,1043,94.63512421,
1042,196.5640106,1042,75.53318787,1042,106.9055176,1042,157.8664703,1042,94.66470337,
1041,196.3170929,1041,75.36808777,1041,106.910965,1041,157.8899384,1041,94.79709625,
1040,196.3284912,1040,75.09828186,1040,107.0751343,1040,158.1998138,1040,95.11338043,
1039,196.4687958,1039,74.82461548,1039,107.3110733,1039,158.5803375,1039,95.20140839,
1038,196.755249,1038,74.67562103,1038,107.3360062,1038,158.6899567,1038,95.24442291,
1037,196.8316803,1037,74.62263489,1037,107.2484512,1037,158.7254944,1037,95.17423248,
1036,196.8585205,1036,74.68932343,1036,106.9959488,1036,158.4785919,1036,94.9701767,
1035,196.738739,1035,74.63232422,1035,106.7292557,1035,158.3721008,1035,95.01213837,
1034,196.4953308,1034,74.55658722,1034,106.6507339,1034,158.4044647,1034,95.14551544,
1033,196.4884338,1033,74.40693665,1033,106.6956482,1033,158.6531372,1033,95.51011658,
1032,196.649704,1032,74.23524475,1032,106.8762817,1032,159.0387421,1032,95.63846588,
1031,196.9477692,1031,74.21034241,1031,106.8266525,1031,159.1259155,1031,95.71271515,
1030,197.0039673,1030,74.27954102,1030,106.7277527,1030,159.1799011,1030,95.6796875,
1029,197.0400543,1029,74.48823547,1029,106.4494705,1029,158.9877319,1029,95.50032806,
1028,196.9187317,1028,74.55053711,1028,106.1930313,1028,158.8188782,1028,95.56148529,
1027,196.665329,1027,74.60884094,1027,106.1111908,1027,158.8628998,1027,95.70451355,
1026,196.6931763,1026,74.57440948,1026,106.1894684,1026,159.1504211,1026,96.05284119,
1025,196.820755,1025,74.48062897,1025,106.4445496,1025,159.5674896,1025,96.21997833,
1024,197.1639404,1024,74.51778412,1024,106.4512711,1024,159.6921692,1024,96.30305481,
1023,197.280838,1023,74.62129974,1023,106.4501419,1023,159.7205963,1023,96.31627655,
1022,197.3354645,1022,74.82453918,1022,106.2924042,1022,159.5338287,1022,96.09811401,
1021,197.2680511,1021,74.91391754,1021,106.0702438,1021,159.335144,1021,96.14466095,
1020,197.002182,1020,74.96533966,1020,106.1308365,1020,159.3570404,1020,96.29508972,
1019,196.9704437,1019,74.92518616,1019,106.2935257,1019,159.5600891,1019,96.67599487,
1018,197.0679321,1018,74.77384186,1018,106.6131439,1018,159.963913,1018,96.87921143,
1017,197.4570465,1017,74.77287292,1017,106.7788849,1017,160.1449432,1017,97.00641632,
1016,197.622757,1016,74.78990173,1016,106.8473816,1016,160.1873627,1016,97.05641937,
1015,197.6788635,1015,74.92865753,1015,106.7769775,1015,159.9839172,1015,96.87763214,
1014,197.6441193,1014,74.94148254,1014,106.6570663,1014,159.749527,1014,96.93100739,
1013,197.3691101,1013,74.89414215,1013,106.7289505,1013,159.7834473,1013,97.11483002,
1012,197.3642883,1012,74.72589111,1012,106.9007034,1012,159.944458,1012,97.47689056,
1011,197.4769287,1011,74.48548889,1011,107.3022232,1011,160.3603668,1011,97.71393585,
1010,197.8863831,1010,74.37219238,1010,107.4759979,1010,160.5131226,1010,97.81932831,
1009,198.0480347,1009,74.29212952,1009,107.5281143,1009,160.5346222,1009,97.87368774,
1008,198.0846558,1008,74.32757568,1008,107.4843292,1008,160.3688049,1008,97.69033813,
1007,198.1248627,1007,74.2963028,1007,107.3019257,1007,160.1236267,1007,97.73421478,
1006,197.8209229,1006,74.17563629,1006,107.31884,1006,160.1103363,1006,97.8742981,
1005,197.7802429,1005,74.00737762,1005,107.4232101,1005,160.2528992,1005,98.22901154,
1004,197.9672241,1004,73.75968933,1004,107.7191696,1004,160.6836853,1004,98.46718597,
1003,198.2944336,1003,73.62571716,1003,107.7819977,1003,160.7972412,1003,98.59310913,
1002,198.5026855,1002,73.55049133,1002,107.778862,1002,160.81073,1002,98.66592407,
1001,198.6278687,1001,73.61827087,1001,107.6981201,1001,160.6747284,1001,98.51613617,
